Date,Avg-Dis,Flood event Runoff mm,Daily Runoff,Avg Weekly runoff,Flood magnitude(0-10) mm,rain,tmin,tmax
10/23/2002,2563,0,0.85,10.22,0,0,23.4,32.06
10/24/2002,2301,0,0.77,9.35,0,0,22.19,30.97
10/25/2002,1386,0,0.46,7.99,0,0,23.52,30.16
10/26/2002,1085,0,0.36,6.64,0,4.1169,23.43,30.3
10/27/2002,849,0,0.28,5.22,0,3.3681,22.93,29.25
10/28/2002,895,0,0.3,4.17,0,0,22.17,29.99
10/29/2002,987,0,0.33,3.35,0,0,21.88,30.89
10/30/2002,1252,0,0.42,2.92,0,0,19.88,31.87
10/31/2002,950,0,0.32,2.47,0,0,20.28,31.09
11/1/2002,907,0,0.3,2.31,0,0,21.53,30.31
11/2/2002,869,0,0.29,2.23,0,0,22.89,29.72
11/3/2002,1013,0,0.34,2.29,0,0,20.43,29.57
11/4/2002,963,0,0.32,2.31,0,0,20.47,32.22
11/5/2002,905,0,0.3,2.28,0,0,19.82,32.38
11/6/2002,868,0,0.29,2.16,0,0,20.3,31.84
11/7/2002,822,0,0.27,2.11,0,0,20.67,30.61
11/8/2002,976,0,0.32,2.14,0,0,21.37,30.52
11/9/2002,1158,0,0.39,2.23,0,0,23.19,31.03
11/10/2002,1180,0,0.39,2.29,0,2.1897,22.98,29.2
11/11/2002,1180,0,0.39,2.36,0,0,22.25,29.7
11/12/2002,1139,0,0.38,2.44,0,0,22.23,30.76
11/13/2002,1018,0,0.34,2.49,0,0,22.36,32.97
11/14/2002,1230,0,0.41,2.62,0,0,21.81,32.43
11/15/2002,1268,0,0.42,2.72,0,0,21.68,32.34
11/16/2002,881,0,0.29,2.63,0,0,21.04,31.37
11/17/2002,615,0,0.2,2.44,0,0,19.25,31.5
11/18/2002,912,0,0.3,2.35,0,0,19.57,30.89
11/19/2002,814,0,0.27,2.24,0,0,18.49,30.71
11/20/2002,805,0,0.27,2.17,0,0,17.93,30.71
11/21/2002,600,0,0.2,1.96,0,0,17.85,31.49
11/22/2002,600,0,0.2,1.74,0,0,18.13,30.76
11/23/2002,1065,0,0.35,1.8,0,0,17.97,30.34
11/24/2002,1238,0,0.41,2.01,0,0,18.52,30.63
11/25/2002,798,0,0.27,1.97,0,0,18.17,30.98
11/26/2002,1140,0,0.38,2.08,0,0,18.34,32.32
11/27/2002,1533,0,0.51,2.32,0,0,18.12,33.39
11/28/2002,1992,0,0.66,2.79,0,0,18.1,32.92
11/29/2002,1687,0,0.56,3.15,0,0,18.52,32.25
11/30/2002,1366,0,0.45,3.25,0,0,16.88,31.87
12/1/2002,1511,0,0.5,3.34,0,0,17.33,32.04
12/2/2002,1592,0,0.53,3.6,0,0,17.66,31.65
12/3/2002,1336,0,0.44,3.67,0,0,16.61,31.58
12/4/2002,737,0,0.25,3.4,0,0,18.41,30.99
12/5/2002,574,0,0.19,2.93,0,0,18.26,30.7
12/6/2002,690,0,0.23,2.6,0,0,18.07,29.88
12/7/2002,651,0,0.22,2.36,0,0,18.69,31.31
12/8/2002,161,0,0.05,1.91,0,0,18.57,30.42
12/9/2002,54,0,0.02,1.4,0,0,17.76,31.14
12/10/2002,222,0,0.07,1.03,0,0,18.09,31.77
12/11/2002,224,0,0.07,0.86,0,0,18.51,30.83
12/12/2002,81,0,0.03,0.69,0,0,18.31,29.77
12/13/2002,60,0,0.02,0.48,0,0,17.96,30.09
12/14/2002,327,0,0.11,0.38,0,0,17.9,30.44
12/15/2002,550,0,0.18,0.51,0,0,17.91,31.21
12/16/2002,616,0,0.21,0.69,0,0,18.19,31.67
12/17/2002,487,0,0.16,0.78,0,0,17.68,30.88
12/18/2002,664,0,0.22,0.93,0,0,17.34,31.17
12/19/2002,439,0,0.15,1.05,0,0,17.29,31.54
12/20/2002,423,0,0.14,1.17,0,0,17.28,31.93
12/21/2002,129,0,0.04,1.1,0,0,17.48,32.75
12/22/2002,129,0,0.04,0.96,0,0,17.68,32.83
12/23/2002,7,0,0,0.76,0,0,17.78,32.1
12/24/2002,0,0,0,0.6,0,0,19,30.93
12/25/2002,0,0,0,0.38,0,0,17.72,30.43
12/26/2002,404,0,0.13,0.36,0,0,18.18,31.06
12/27/2002,281,0,0.09,0.32,0,0,18.71,31.47
12/28/2002,334,0,0.11,0.38,0,0,18.15,31.01
12/29/2002,334,0,0.11,0.45,0,0,18.2,31.05
12/30/2002,622,0,0.21,0.66,0,0,19.51,30.8
12/31/2002,374,0,0.12,0.78,0,0,20.59,30.45
1/1/2003,286,0,0.1,0.88,0,0,19.11,30.14
1/2/2003,0,0,0,0.74,0,0,20.11,30.71
1/3/2003,108,0,0.04,0.69,0,0,21.13,29.24
1/4/2003,14,0,0,0.58,0,0.1154,19.72,28.78
1/5/2003,194,0,0.06,0.53,0,0,19.11,30.53
1/6/2003,236,0,0.08,0.4,0,0,19.1,30.66
1/7/2003,212,0,0.07,0.35,0,0,18,30.38
1/8/2003,287,0,0.1,0.35,0,0,18,30.64
1/9/2003,427,0,0.14,0.49,0,0,18.6,29.96
1/10/2003,206,0,0.07,0.52,0,0,18.53,29
1/11/2003,519,0,0.17,0.69,0,0,18.66,29.45
1/12/2003,221,0,0.07,0.7,0,0,19.02,29.71
1/13/2003,89,0,0.03,0.65,0,0,18.56,28.69
1/14/2003,664,0,0.22,0.8,0,0,18.46,29.41
1/15/2003,750,0,0.25,0.96,0,0,17.52,29.6
1/16/2003,480,0,0.16,0.98,0,0,16.93,28.94
1/17/2003,622,0,0.21,1.11,0,0,14.19,28.13
1/18/2003,508,0,0.17,1.11,0,0,15.15,28.53
1/19/2003,758,0,0.25,1.29,0,0,15.71,29.22
1/20/2003,886,0,0.3,1.55,0,0,16.02,29.65
1/21/2003,185,0,0.06,1.4,0,0,17.19,30.12
1/22/2003,288,0,0.1,1.24,0,0,17.37,31.45
1/23/2003,422,0,0.14,1.22,0,0,18.41,32.57
1/24/2003,785,0,0.26,1.28,0,0,19.67,33.2
1/25/2003,387,0,0.13,1.24,0,0,19.2,33.81
1/26/2003,319,0,0.11,1.09,0,0,20.73,33.76
1/27/2003,269,0,0.09,0.88,0,0,19.84,32.46
1/28/2003,910,0,0.3,1.13,0,0,19.73,32.29
1/29/2003,710,0,0.24,1.27,0,0,18,32.58
1/30/2003,703,0,0.23,1.36,0,0,18.86,32.28
1/31/2003,668,0,0.22,1.32,0,0,18.71,32.53
2/1/2003,1011,0,0.34,1.53,0,0,20.1,32.83
2/2/2003,949,0,0.32,1.74,0,0,21,32.28
2/3/2003,920,0,0.31,1.95,0,0,20.99,32.2
2/4/2003,405,0,0.13,1.79,0,0,20.85,31.61
2/5/2003,737,0,0.25,1.8,0,0,21.08,31.42
2/6/2003,625,0,0.21,1.77,0,0,21.07,31.58
2/7/2003,384,0,0.13,1.68,0,0,20.3,32.06
2/8/2003,283,0,0.09,1.43,0,0,21.03,32.47
2/9/2003,193,0,0.06,1.18,0,0,21.57,31.91
2/10/2003,104,0,0.03,0.91,0,0,20.93,31.43
2/11/2003,419,0,0.14,0.91,0,0,20.38,31.62
2/12/2003,452,0,0.15,0.82,0,0,20.01,31.97
2/13/2003,548,0,0.18,0.79,0,0,20.94,33.11
2/14/2003,551,0,0.18,0.85,0,0,22.02,34.1
2/15/2003,649,0,0.22,0.97,0,0,22.58,33.47
2/16/2003,688,0,0.23,1.14,0,0,23.42,32.8
2/17/2003,605,0,0.2,1.3,0,0,23.66,33.03
2/18/2003,455,0,0.15,1.31,0,0,23.4,32.7
2/19/2003,156,0,0.05,1.22,0,0,22.58,33.14
2/20/2003,348,0,0.12,1.15,0,0,22.48,33.58
2/21/2003,347,0,0.12,1.08,0,0,22.9,33.63
2/22/2003,370,0,0.12,0.99,0,0.125,21.93,34.07
2/23/2003,656,0,0.22,0.98,0,0,22.56,33.81
2/24/2003,884,0,0.29,1.07,0,0,22.83,33.13
2/25/2003,973,0,0.32,1.24,0,0,22.65,33.77
2/26/2003,915,0,0.3,1.5,0,0,23.54,34.67
2/27/2003,1055,0,0.35,1.73,0,0,23.51,34.29
2/28/2003,1119,0,0.37,1.99,0,0,23.34,34.67
3/1/2003,1205,0,0.4,2.27,0,0,22.81,34.84
3/2/2003,1289,0,0.43,2.48,0,0,23.2,35.66
3/3/2003,1095,0,0.36,2.55,0,0,23.33,36.08
3/4/2003,1158,0,0.39,2.61,0,0,23.31,36.45
3/5/2003,1202,0,0.4,2.7,0,0,21.95,36.19
3/6/2003,1005,0,0.33,2.69,0,0,20.83,35.12
3/7/2003,1200,0,0.4,2.71,0,0,21.53,33.91
3/8/2003,1156,0,0.38,2.7,0,0,21.69,33.55
3/9/2003,958,0,0.32,2.59,0,0,22.38,33.65
3/10/2003,1253,0,0.42,2.64,0,0,22.49,33.71
3/11/2003,1126,0,0.37,2.63,0,0,22.01,33.48
3/12/2003,1142,0,0.38,2.61,0,0,23.13,34.07
3/13/2003,1013,0,0.34,2.61,0,0,24.49,34.7
3/14/2003,742,0,0.25,2.46,0,0,24.34,34.61
3/15/2003,711,0,0.24,2.31,0,0,24.07,34.55
3/16/2003,859,0,0.29,2.28,0,0,24.44,35.13
3/17/2003,1452,0,0.48,2.35,0,0,23.57,32.8
3/18/2003,1664,0,0.55,2.53,0,16.6202,21.98,33.22
3/19/2003,1644,0,0.55,2.69,0,2.2214,23.88,33.53
3/20/2003,1605,0,0.53,2.89,0,0,22.48,34.38
3/21/2003,1605,0,0.53,3.18,0,0,23.97,34.03
3/22/2003,1736,0,0.58,3.52,0,0.513,23.8,34.05
3/23/2003,1557,0,0.52,3.75,0,0,23.32,34.37
3/24/2003,1070,0,0.36,3.62,0,0,23.47,35.32
3/25/2003,1269,0,0.42,3.49,0,0,24.83,36.03
3/26/2003,1149,0,0.38,3.33,0,0,24.21,35.84
3/27/2003,1440,0,0.48,3.27,0,0,24.13,34.87
3/28/2003,1480,0,0.49,3.23,0,0,24,35.44
3/29/2003,1398,0,0.47,3.12,0,0,24.78,35.68
3/30/2003,1395,0,0.46,3.06,0,0,25.22,35.84
3/31/2003,1283,0,0.43,3.13,0,0,25.56,36.67
4/1/2003,956,0,0.32,3.03,0,0,24.7,37.71
4/2/2003,1012,0,0.34,2.98,0,0,25.52,38.37
4/3/2003,1555,0,0.52,3.02,0,0,27.04,37.94
4/4/2003,2361,0,0.79,3.32,0,2.5253,26.44,37.98
4/5/2003,2635,0,0.88,3.73,0,0,26.28,38.06
4/6/2003,2867,0,0.95,4.22,0,0,25.83,37.07
4/7/2003,3039,0,1.01,4.8,0,0,24.91,36.64
4/8/2003,3025,0,1.01,5.49,0,0,24.4,35.38
4/9/2003,3115,0,1.04,6.19,0,0,25.6,35.78
4/10/2003,2428,0,0.81,6.48,0,0,25.17,36.08
4/11/2003,1611,0,0.54,6.23,0,0,25.86,35.94
4/12/2003,1306,0,0.43,5.79,0,0,26.33,36.65
4/13/2003,1193,0,0.4,5.23,0,0,25.82,36.64
4/14/2003,1243,0,0.41,4.63,0,0,25.69,38.19
4/15/2003,1420,0,0.47,4.1,0,0,25.52,37.67
4/16/2003,1570,0,0.52,3.59,0,0,27.16,38.04
4/17/2003,1938,0,0.65,3.42,0,0,27.31,38.31
4/18/2003,1806,0,0.6,3.49,0,0,27,38.09
4/19/2003,1889,0,0.63,3.68,0,0,26.71,38.45
4/20/2003,1785,0,0.59,3.88,0,0,26.94,38.73
4/21/2003,1643,0,0.55,4.01,0,0,27.41,37.38
4/22/2003,1559,0,0.52,4.06,0,0,26.22,37.76
4/23/2003,1361,0,0.45,3.99,0,0,27.25,38.69
4/24/2003,899,0,0.3,3.64,0,0,27.22,39.19
4/25/2003,1006,0,0.34,3.38,0,0,26.37,40.15
4/26/2003,1052,0,0.35,3.1,0,0,26.46,38.73
4/27/2003,1159,0,0.39,2.89,0,0,25.02,38.64
4/28/2003,1286,0,0.43,2.77,0,0,25.52,38.82
4/29/2003,1459,0,0.49,2.74,0,0,26.33,38.07
4/30/2003,1502,0,0.5,2.78,0,0,25.53,37.04
5/1/2003,1758,0,0.59,3.07,0,0,26.44,37.39
5/2/2003,1764,0,0.59,3.32,0,0,27.61,38.19
5/3/2003,1660,0,0.55,3.52,0,0,28.53,39.26
5/4/2003,1506,0,0.5,3.64,0,0,28.98,40.08
5/5/2003,1374,0,0.46,3.67,0,0,28.62,39.95
5/6/2003,1184,0,0.39,3.58,0,0,28.65,39.94
5/7/2003,1268,0,0.42,3.5,0,0,27.89,39.8
5/8/2003,1258,0,0.42,3.33,0,0,27.54,40.1
5/9/2003,1057,0,0.35,3.1,0,0,27.48,40.07
5/10/2003,1000,0,0.33,2.88,0,0,28.51,39.55
5/11/2003,1066,0,0.35,2.73,0,0,27.03,39.29
5/12/2003,1112,0,0.37,2.65,0,0,26.5,38.42
5/13/2003,806,0,0.27,2.52,0,0,27.63,38.69
5/14/2003,959,0,0.32,2.42,0,0,27.73,37.09
5/15/2003,728,0,0.24,2.24,0,0,27.71,37.85
5/16/2003,561,0,0.19,2.07,0,0,28.9,40.31
5/17/2003,472,0,0.16,1.9,0,0,28.22,40.62
5/18/2003,397,0,0.13,1.68,0,0,28.72,41.82
5/19/2003,543,0,0.18,1.49,0,0,29.43,42.68
5/20/2003,627,0,0.21,1.43,0,0,29.51,43.76
5/21/2003,627,0,0.21,1.32,0,0,29.88,44.78
5/22/2003,762,0,0.25,1.33,0,0,30.83,43.69
5/23/2003,671,0,0.22,1.36,0,0,30.29,44.21
5/24/2003,786,0,0.26,1.47,0,0,29.43,42.11
5/25/2003,793,0,0.26,1.6,0,0,29.79,42.83
5/26/2003,574,0,0.19,1.61,0,0,29.3,42.58
5/27/2003,785,0,0.26,1.66,0,0,29.55,41.72
5/28/2003,351,0,0.12,1.57,0,0,30.2,43.43
5/29/2003,487,0,0.16,1.48,0,0,29.5,44.43
5/30/2003,793,0,0.26,1.52,0,0,30.62,44.28
5/31/2003,785,0,0.26,1.52,0,0,30.67,44.67
6/1/2003,694,0,0.23,1.49,0,0,30.36,44.03
6/2/2003,870,0,0.29,1.59,0,0,29.92,44.44
6/3/2003,624,0,0.21,1.53,0,0,31.18,43.24
6/4/2003,805,0,0.27,1.68,0,0,31.56,42.71
6/5/2003,703,0,0.23,1.76,0,0,31.17,44.13
6/6/2003,558,0,0.19,1.68,0,0,30.4,42.53
6/7/2003,558,0,0.19,1.6,0,0,30.18,43.06
6/8/2003,607,0,0.2,1.57,0,0,30.22,43.1
6/9/2003,114,0,0.04,1.32,0,0,30.21,42.71
6/10/2003,2041,0,0.68,1.79,0,0,30.38,42.82
6/11/2003,2593,0,0.86,2.39,0,19.2889,29.01,41.78
6/12/2003,3375,0,1.12,3.28,0,13.6517,27.96,41.54
6/13/2003,4252,0,1.42,4.51,0,10.5307,26.28,39.67
6/14/2003,4252,0,1.42,5.74,0,7.4657,25.89,35.54
6/15/2003,4526,0,1.51,7.04,0,38.2487,25.31,34.61
6/16/2003,5103,0,1.7,8.7,0,0,27.02,34.26
6/17/2003,3252,0,1.08,9.11,0,0,27.69,37.14
6/18/2003,3104,0,1.03,9.28,0,0,28.26,38.5
6/19/2003,2237,0,0.74,8.9,0,0.5354,25.99,37.17
6/20/2003,1430,0,0.48,7.96,0,0,27.69,36.62
6/21/2003,1269,0,0.42,6.97,0,0,28.43,38.02
6/22/2003,1158,0,0.39,5.84,0,5.0444,27.57,38.23
6/23/2003,524,0,0.17,4.32,0,6.9663,27.13,38.52
6/24/2003,604,0,0.2,3.44,0,10.4112,25.71,36.04
6/25/2003,611,0,0.2,2.61,0,7.3874,25.62,32.79
6/26/2003,453,0,0.15,2.01,0,1.7475,26.42,34.83
6/27/2003,492,0,0.16,1.7,0,1.3284,27.07,35.31
6/28/2003,367,0,0.12,1.4,0,2.1555,26.88,37.68
6/29/2003,347,0,0.12,1.13,0,6.0646,25.78,35.84
6/30/2003,400,0,0.13,1.09,0,20.2903,25.99,34.81
7/1/2003,112,0,0.04,0.93,0,0,25.95,34.65
7/2/2003,0,0,0,0.72,0,0,26.49,34.83
7/3/2003,0,0,0,0.57,0,0,26.04,35.28
7/4/2003,0,0,0,0.41,0,1.3163,25.56,31.93
7/5/2003,0,0,0,0.29,0,2.3004,25.33,33.31
7/6/2003,0,0,0,0.17,0,10.4532,24.82,33.11
7/7/2003,0,0,0,0.04,0,0.152,24.96,32.64
7/8/2003,178,0,0.06,0.06,0,6.368,26.51,34.64
7/9/2003,796,0,0.27,0.32,0,12.0115,26.12,36.1
7/10/2003,1125,0,0.37,0.7,0,37.4492,24.13,32.02
7/11/2003,1384,0,0.46,1.16,0,2.0876,24.9,30
7/12/2003,1520,0,0.51,1.67,0,0,25.75,33.52
7/13/2003,1366,0,0.45,2.12,0,0,26.36,34.73
7/14/2003,1125,0,0.37,2.5,0,0,26.28,36.03
7/15/2003,841,0,0.28,2.72,0,29.2503,24.96,34.76
7/16/2003,501,0,0.17,2.62,0,9.308,24.46,30.25
7/17/2003,890,0,0.3,2.54,0,7.3156,25.09,30.56
7/18/2003,463,0,0.15,2.23,0,20.2427,25.64,32.51
7/19/2003,995,0,0.33,2.06,0,4.4852,24.88,31.62
7/20/2003,1623,0,0.54,2.14,0,12.2906,25.32,31.57
7/21/2003,1992,0,0.66,2.43,0,12.5507,26.54,32.37
7/22/2003,2460,0,0.82,2.97,0,1.3972,25.53,33.98
7/23/2003,2379,0,0.79,3.6,0,1.3282,25.33,33.63
7/24/2003,1629,0,0.54,3.84,0,27.0112,24.96,33.97
7/25/2003,1629,0,0.54,4.23,0,1.9819,24.98,31.46
7/26/2003,1483,0,0.49,4.39,0,14.6689,24.73,30.85
7/27/2003,1736,0,0.58,4.43,0,5.0812,25.18,29.08
7/28/2003,1873,0,0.62,4.39,0,0.9303,25.47,30.87
7/29/2003,2021,0,0.67,4.25,0,0.1431,26.38,34.29
7/30/2003,2218,0,0.74,4.19,0,5.6851,26.3,35.69
7/31/2003,2329,0,0.78,4.42,0,1.0897,26.32,34.36
8/1/2003,3192,0,1.06,4.95,0,34.2368,25.79,33.87
8/2/2003,3274,0,1.09,5.54,0,14.6456,24.66,31
8/3/2003,3393,0,1.13,6.09,0,0,25.3,30.59
8/4/2003,3619,0,1.21,6.67,0,17.2372,25.47,33.53
8/5/2003,3619,0,1.21,7.21,0,4.2251,24.92,33.11
8/6/2003,3334,0,1.11,7.58,0,16.044,25.08,31.91
8/7/2003,4123,0,1.37,8.18,0,29.5573,25.21,31.6
8/8/2003,3913,0,1.3,8.42,0,17.5257,25.58,31.32
8/9/2003,3501,0,1.17,8.49,0,0.7191,25.99,32.74
8/10/2003,2909,0,0.97,8.33,0,0,26.17,33.13
8/11/2003,3370,0,1.12,8.25,0,0.5443,26.35,32.9
8/12/2003,3706,0,1.23,8.28,0,0,26.17,34.01
8/13/2003,4168,0,1.39,8.55,0,10.7105,25.32,35.08
8/14/2003,3903,0,1.3,8.48,0,0,25.94,33.77
8/15/2003,3502,0,1.17,8.34,0,12.4201,26.26,34.12
8/16/2003,4335,0,1.44,8.62,0,5.2612,25.87,34.66
8/17/2003,4617,0,1.54,9.19,0,0,26.29,34.84
8/18/2003,4325,0,1.44,9.51,0,0,26.32,34.97
8/19/2003,4175,0,1.39,9.67,0,0,26.3,34.55
8/20/2003,3837,0,1.28,9.56,0,0,25.26,33.24
8/21/2003,3276,0,1.09,9.35,0,4.2522,24.32,30.94
8/22/2003,2946,0,0.98,9.16,0,17.9509,24.23,29.24
8/23/2003,2310,0,0.77,8.49,0,14.5868,24.53,28.52
8/24/2003,2622,0,0.87,7.82,0,2.8936,24.38,30.4
8/25/2003,2561,0,0.85,7.23,0,0,25.39,32.67
8/26/2003,2369,0,0.79,6.63,0,0,25.53,32.7
8/27/2003,2362,0,0.79,6.14,0,0.2799,24.51,32.39
8/28/2003,2699,0,0.9,5.95,0,0.5227,25.18,30.65
8/29/2003,2813,0,0.94,5.91,0,0.5274,25.83,31.31
8/30/2003,2748,0,0.92,6.05,0,3.817,25.68,32.37
8/31/2003,2874,0,0.96,6.14,0,0,25.99,33.23
9/1/2003,3010,0,1,6.29,0,2.9279,25.35,34.23
9/2/2003,2949,0,0.98,6.48,0,0,25.26,33.44
9/3/2003,2944,0,0.98,6.67,0,0,25.35,33.05
9/4/2003,2944,0,0.98,6.75,0,4.1399,26.22,34.59
9/5/2003,3100,0,1.03,6.85,0,8.2316,25.79,33.37
9/6/2003,3230,0,1.08,7.01,0,0,25.83,32.26
9/7/2003,2654,0,0.88,6.94,0,0,25.72,33.05
9/8/2003,2154,0,0.72,6.65,0,0,25.33,33.51
9/9/2003,2141,0,0.71,6.38,0,0,26.04,34.96
9/10/2003,2232,0,0.74,6.15,0,0,26.31,34.96
9/11/2003,2232,0,0.74,5.91,0,0,25.81,34.84
9/12/2003,2369,0,0.79,5.67,0,0,26.3,35.46
9/13/2003,2555,0,0.85,5.44,0,14.8467,25.11,34.56
9/14/2003,2589,0,0.86,5.42,0,1.5277,25.37,32.21
9/15/2003,2831,0,0.94,5.64,0,1.2441,25.3,33.5
9/16/2003,2600,0,0.87,5.8,0,0,25.81,34.87
9/17/2003,2906,0,0.97,6.02,0,1.1168,25.94,34.99
9/18/2003,2682,0,0.89,6.17,0,0.1357,24.29,33.75
9/19/2003,2141,0,0.71,6.09,0,4.7493,24.83,33.34
9/20/2003,1635,0,0.54,5.79,0,2.1894,25.4,33.67
9/21/2003,1698,0,0.57,5.49,0,37.9007,25.36,33.49
9/22/2003,1850,0,0.62,5.16,0,6.8012,25.05,33.15
9/23/2003,2209,0,0.74,5.03,0,44.4124,24.1,34.18
9/24/2003,2910,0,0.97,5.04,0,54.3796,24.6,33.18
9/25/2003,3622,0,1.21,5.35,0,0.5822,25.5,31.48
9/26/2003,4320,0,1.44,6.08,0,4.2355,25.34,31.2
9/27/2003,4467,0,1.49,7.02,0,1.986,24.91,31.41
9/28/2003,4873,0,1.62,8.07,0,9.4116,24.75,31.9
9/29/2003,5038,0,1.68,9.14,0,0.2056,25.4,32.19
9/30/2003,4889,0,1.63,10.03,0,0,25.5,33.17
10/1/2003,4111,0,1.37,10.43,0,7.0978,25.94,33.55
10/2/2003,3689,0,1.23,10.45,0,5.6665,25.22,34.58
10/3/2003,3731,0,1.24,10.25,0,11.4503,24.78,34.16
10/4/2003,4020,0,1.34,10.11,0,5.8853,24.67,33.05
10/5/2003,3580,0,1.19,9.68,0,0.8558,24.75,32.44
10/6/2003,3451,0,1.15,9.15,0,3.9716,24.74,30.08
10/7/2003,3059,0,1.02,8.54,0,4.1402,24.75,29.56
10/8/2003,3564,0,1.19,8.36,0,0.7088,25.12,30.43
10/9/2003,3538,0,1.18,8.31,0,0,25.54,30.57
10/10/2003,3323,0,1.11,8.17,0,0.5991,25.67,32.28
10/11/2003,3201,0,1.07,7.9,0,0,24.48,32.96
10/12/2003,3430,0,1.14,7.85,0,0,23.65,33.73
10/13/2003,3538,0,1.18,7.88,0,0,24.43,33.77
10/14/2003,3901,0,1.3,8.16,0,0,25,32.36
10/15/2003,3679,0,1.23,8.19,0,0,24.13,34.5
10/16/2003,3583,0,1.19,8.21,0,0,22.61,33.14
10/17/2003,3393,0,1.13,8.23,0,0.6809,23.74,32.24
10/18/2003,3423,0,1.14,8.31,0,2.7737,24.47,31.85
10/19/2003,2929,0,0.98,8.14,0,0,24.78,32.89
10/20/2003,2830,0,0.94,7.9,0,2.3957,24.58,32.13
10/21/2003,2428,0,0.81,7.41,0,13.0658,24.04,30.73
10/22/2003,2428,0,0.81,7,0,6.3137,23.84,29.45
10/23/2003,2347,0,0.78,6.59,0,14.9027,23.96,29.75
10/24/2003,2873,0,0.96,6.41,0,6.3865,23.8,28.21
10/25/2003,3081,0,1.03,6.3,0,2.6841,22.44,30.4
10/26/2003,3466,0,1.15,6.48,0,0,21.04,31.73
10/27/2003,3556,0,1.18,6.72,0,0,21.33,32.69
10/28/2003,3634,0,1.21,7.12,0,0,22.19,32.4
10/29/2003,3611,0,1.2,7.51,0,6.3504,23.54,30.56
10/30/2003,3898,0,1.3,8.03,0,1.1664,23.63,30.97
10/31/2003,3766,0,1.25,8.33,0,0,23.9,32.83
11/1/2003,4031,0,1.34,8.64,0,0,23.22,32.46
11/2/2003,4117,0,1.37,8.86,0,0,23.85,32.37
11/3/2003,3747,0,1.25,8.93,0,0,23.9,33.05
11/4/2003,4031,0,1.34,9.06,0,0.618,23.58,33.14
11/5/2003,3662,0,1.22,9.07,0,0,29.23,32.51
11/6/2003,3150,0,1.05,8.83,0,1.9218,22.39,33.08
11/7/2003,2313,0,0.77,8.34,0,0,21.93,32.43
11/8/2003,1606,0,0.53,7.53,0,0,22.57,32.19
11/9/2003,1782,0,0.59,6.76,0,2.2469,22.05,31.64
11/10/2003,1862,0,0.62,6.13,0,0,21.08,31.94
11/11/2003,1450,0,0.48,5.27,0,0,20.71,31.8
11/12/2003,1646,0,0.55,4.6,0,0,20.36,31.44
11/13/2003,1933,0,0.64,4.19,0,0,20.58,31.58
11/14/2003,2152,0,0.72,4.14,0,0,21.08,30.88
11/15/2003,2099,0,0.7,4.3,0,0,21.44,31.01
11/16/2003,2120,0,0.71,4.42,0,0,20.88,30.97
11/17/2003,2140,0,0.71,4.51,0,0,19.81,31.11
11/18/2003,2337,0,0.78,4.8,0,0,19.23,31.42
11/19/2003,2283,0,0.76,5.02,0,0,19.95,31.11
11/20/2003,2209,0,0.74,5.11,0,0,18.83,31
11/21/2003,2209,0,0.74,5.13,0,0,18.85,31.35
11/22/2003,2334,0,0.78,5.21,0,0,19.41,31.74
11/23/2003,2457,0,0.82,5.32,0,0,20.79,31.3
11/24/2003,2543,0,0.85,5.45,0,0,19.33,31.48
11/25/2003,2670,0,0.89,5.56,0,0,18.46,30.7
11/26/2003,2650,0,0.88,5.68,0,0,18.37,30.72
11/27/2003,2516,0,0.84,5.79,0,0,17.88,30.92
11/28/2003,2403,0,0.8,5.85,0,0,19.01,31.14
11/29/2003,2428,0,0.81,5.88,0,0,19.26,30.81
11/30/2003,2281,0,0.76,5.82,0,0,19.78,31.12
12/1/2003,2098,0,0.7,5.68,0,0,19.39,31.04
12/2/2003,2054,0,0.68,5.47,0,0,18.94,30.83
12/3/2003,2039,0,0.68,5.27,0,0,17.99,30.74
12/4/2003,2354,0,0.78,5.21,0,0,17.32,30.8
12/5/2003,2417,0,0.8,5.22,0,0,16.26,30.19
12/6/2003,2747,0,0.91,5.32,0,0,17.84,30.6
12/7/2003,2696,0,0.9,5.46,0,0,16.42,31.4
12/8/2003,2613,0,0.87,5.63,0,0,16.16,31.91
12/9/2003,2613,0,0.87,5.82,0,0,16.54,30.7
12/10/2003,2653,0,0.88,6.02,0,0,17.04,30.67
12/11/2003,2662,0,0.89,6.13,0,0,18.21,30.97
12/12/2003,2496,0,0.83,6.15,0,0,18.68,30.58
12/13/2003,1894,0,0.63,5.87,0,0,16.93,30.08
12/14/2003,1737,0,0.58,5.55,0,0,17.22,30.27
12/15/2003,2100,0,0.7,5.38,0,2.6201,18.33,28.09
12/16/2003,2679,0,0.89,5.4,0,69.7322,20.41,25.81
12/17/2003,2439,0,0.81,5.33,0,0.1842,19.8,28.84
12/18/2003,2473,0,0.82,5.27,0,0,18.5,30.21
12/19/2003,2557,0,0.85,5.29,0,0,17.99,30.37
12/20/2003,3200,0,1.07,5.72,0,0,17.22,29.99
12/21/2003,3185,0,1.06,6.2,0,0,16.88,29.79
12/22/2003,3049,0,1.02,6.52,0,0,16.51,29.81
12/23/2003,2309,0,0.77,6.4,0,0,16.9,29.24
12/24/2003,2208,0,0.74,6.32,0,0,19.24,28.97
12/25/2003,1310,0,0.44,5.93,0,0,20.56,28.31
12/26/2003,1185,0,0.39,5.48,0,0.7394,20.41,27.22
12/27/2003,464,0,0.15,4.57,0,2.2925,20.93,25.98
